source,candidate,station,y_mm,chord_mm,reflex_deg,twist_deg,hinge_xc,te_thickness_mm,hinge_gap_mm,speed_kmh,reynolds,ncrit,deflection_deg_te_down_positive,alpha_deg,cl,cd,cm_c4
xfoil,r1-sm8,mid,325.000,216.923,0.750,3.000,0.7200,0.450,0.000,95.0,382000,10,5.0,5.800000,1.0745000,0.0130900,-0.0507000
xfoil,r1-sm8,mid,325.000,216.923,0.750,3.000,0.7200,0.450,0.000,95.0,382000,10,5.0,6.300000,1.1236000,0.0140500,-0.0502000
xfoil,r1-sm8,mid,325.000,216.923,0.750,3.000,0.7200,0.450,0.000,95.0,382000,10,5.0,6.800000,1.1714000,0.0150800,-0.0494000
xfoil,r1-sm8,mid,325.000,216.923,0.750,3.000,0.7200,0.450,0.000,105.0,422000,6,-5.0,-1.800000,-0.4899000,0.0108400,0.0598000
xfoil,r1-sm8,mid,325.000,216.923,0.750,3.000,0.7200,0.450,0.000,105.0,422000,6,-5.0,-1.300000,-0.4366000,0.0100900,0.0603000
xfoil,r1-sm8,mid,325.000,216.923,0.750,3.000,0.7200,0.450,0.000,105.0,422000,6,-5.0,-0.800000,-0.3828000,0.0094400,0.0609000
xfoil,r1-sm8,mid,325.000,216.923,0.750,3.000,0.7200,0.450,0.000,105.0,422000,6,-5.0,-0.300000,-0.3296000,0.0087600,0.0614000
xfoil,r1-sm8,mid,325.000,216.923,0.750,3.000,0.7200,0.450,0.000,105.0,422000,6,-5.0,0.200000,-0.2833000,0.0074900,0.0635000
xfoil,r1-sm8,mid,325.000,216.923,0.750,3.000,0.7200,0.450,0.000,105.0,422000,6,-5.0,0.700000,-0.2302000,0.0073900,0.0649000
xfoil,r1-sm8,mid,325.000,216.923,0.750,3.000,0.7200,0.450,0.000,105.0,422000,6,-5.0,1.200000,-0.1740000,0.0073800,0.0654000
xfoil,r1-sm8,mid,325.000,216.923,0.750,3.000,0.7200,0.450,0.000,105.0,422000,6,-5.0,1.700000,-0.1171000,0.0074100,0.0657000
xfoil,r1-sm8,mid,325.000,216.923,0.750,3.000,0.7200,0.450,0.000,105.0,422000,6,-5.0,2.200000,-0.0600000,0.0074600,0.0658000
xfoil,r1-sm8,mid,325.000,216.923,0.750,3.000,0.7200,0.450,0.000,105.0,422000,6,-5.0,2.700000,-0.0027000,0.0075400,0.0658000
xfoil,r1-sm8,mid,325.000,216.923,0.750,3.000,0.7200,0.450,0.000,105.0,422000,6,-5.0,3.200000,0.0546000,0.0076500,0.0658000
xfoil,r1-sm8,mid,325.000,216.923,0.750,3.000,0.7200,0.450,0.000,105.0,422000,6,-5.0,3.700000,0.1118000,0.0077900,0.0658000
xfoil,r1-sm8,mid,325.000,216.923,0.750,3.000,0.7200,0.450,0.000,105.0,422000,6,-5.0,4.200000,0.1684000,0.0079700,0.0658000
xfoil,r1-sm8,mid,325.000,216.923,0.750,3.000,0.7200,0.450,0.000,105.0,422000,6,-5.0,4.700000,0.2262000,0.0081700,0.0655000
xfoil,r1-sm8,mid,325.000,216.923,0.750,3.000,0.7200,0.450,0.000,105.0,422000,6,-5.0,5.200000,0.2862000,0.0084100,0.0644000
xfoil,r1-sm8,mid,325.000,216.923,0.750,3.000,0.7200,0.450,0.000,105.0,422000,6,-5.0,5.700000,0.3462000,0.0086900,0.0633000
xfoil,r1-sm8,mid,325.000,216.923,0.750,3.000,0.7200,0.450,0.000,105.0,422000,6,-5.0,6.200000,0.4064000,0.0090100,0.0620000
xfoil,r1-sm8,mid,325.000,216.923,0.750,3.000,0.7200,0.450,0.000,105.0,422000,6,-5.0,6.700000,0.4677000,0.0093900,0.0605000
xfoil,r1-sm8,mid,325.000,216.923,0.750,3.000,0.7200,0.450,0.000,105.0,422000,6,-5.0,7.200000,0.5300000,0.0098200,0.0586000
xfoil,r1-sm8,mid,325.000,216.923,0.750,3.000,0.7200,0.450,0.000,105.0,422000,6,-5.0,7.700000,0.5929000,0.0103200,0.0565000
xfoil,r1-sm8,mid,325.000,216.923,0.750,3.000,0.7200,0.450,0.000,105.0,422000,6,-5.0,8.200000,0.6575000,0.0109100,0.0538000
xfoil,r1-sm8,mid,325.000,216.923,0.750,3.000,0.7200,0.450,0.000,105.0,422000,6,-5.0,8.700000,0.7221000,0.0116600,0.0509000
xfoil,r1-sm8,mid,325.000,216.923,0.750,3.000,0.7200,0.450,0.000,105.0,422000,6,-5.0,9.200000,0.7864000,0.0125100,0.0479000
xfoil,r1-sm8,mid,325.000,216.923,0.750,3.000,0.7200,0.450,0.000,105.0,422000,6,-5.0,9.700000,0.8514000,0.0134300,0.0446000
xfoil,r1-sm8,mid,325.000,216.923,0.750,3.000,0.7200,0.450,0.000,105.0,422000,6,-5.0,10.200000,0.9151000,0.0145200,0.0413000
xfoil,r1-sm8,mid,325.000,216.923,0.750,3.000,0.7200,0.450,0.000,105.0,422000,6,-5.0,10.700000,0.9616000,0.0156400,0.0414000
xfoil,r1-sm8,mid,325.000,216.923,0.750,3.000,0.7200,0.450,0.000,105.0,422000,6,-5.0,11.200000,1.0065000,0.0172200,0.0412000
xfoil,r1-sm8,mid,325.000,216.923,0.750,3.000,0.7200,0.450,0.000,105.0,422000,6,-5.0,11.700000,1.0480000,0.0193600,0.0407000
xfoil,r1-sm8,mid,325.000,216.923,0.750,3.000,0.7200,0.450,0.000,105.0,422000,6,-5.0,12.200000,1.0884000,0.0214600,0.0400000
xfoil,r1-sm8,mid,325.000,216.923,0.750,3.000,0.7200,0.450,0.000,105.0,422000,6,-5.0,12.700000,1.1243000,0.0240500,0.0388000
xfoil,r1-sm8,mid,325.000,216.923,0.750,3.000,0.7200,0.450,0.000,105.0,422000,6,-5.0,13.200000,1.1533000,0.0277800,0.0351000
xfoil,r1-sm8,mid,325.000,216.923,0.750,3.000,0.7200,0.450,0.000,105.0,422000,6,0.0,-5.000000,-0.4958000,0.0127600,0.0061000
xfoil,r1-sm8,mid,325.000,216.923,0.750,3.000,0.7200,0.450,0.000,105.0,422000,6,0.0,-4.500000,-0.4411000,0.0118400,0.0063000
xfoil,r1-sm8,mid,325.000,216.923,0.750,3.000,0.7200,0.450,0.000,105.0,422000,6,0.0,-4.000000,-0.3864000,0.0109500,0.0065000
xfoil,r1-sm8,mid,325.000,216.923,0.750,3.000,0.7200,0.450,0.000,105.0,422000,6,0.0,-3.500000,-0.3312000,0.0102000,0.0065000
xfoil,r1-sm8,mid,325.000,216.923,0.750,3.000,0.7200,0.450,0.000,105.0,422000,6,0.0,-2.500000,-0.2191000,0.0091400,0.0065000
xfoil,r1-sm8,mid,325.000,216.923,0.750,3.000,0.7200,0.450,0.000,105.0,422000,6,0.0,-2.000000,-0.1624000,0.0087300,0.0064000
xfoil,r1-sm8,mid,325.000,216.923,0.750,3.000,0.7200,0.450,0.000,105.0,422000,6,0.0,-1.500000,-0.1059000,0.0083600,0.0064000
xfoil,r1-sm8,mid,325.000,216.923,0.750,3.000,0.7200,0.450,0.000,105.0,422000,6,0.0,-1.000000,-0.0495000,0.0079900,0.0065000
xfoil,r1-sm8,mid,325.000,216.923,0.750,3.000,0.7200,0.450,0.000,105.0,422000,6,0.0,-0.500000,0.0059000,0.0075800,0.0068000
xfoil,r1-sm8,mid,325.000,216.923,0.750,3.000,0.7200,0.450,0.000,105.0,422000,6,0.0,-0.000000,0.0587000,0.0071200,0.0079000
xfoil,r1-sm8,mid,325.000,216.923,0.750,3.000,0.7200,0.450,0.000,105.0,422000,6,0.0,0.500000,0.1123000,0.0069000,0.0091000
xfoil,r1-sm8,mid,325.000,216.923,0.750,3.000,0.7200,0.450,0.000,105.0,422000,6,0.0,1.000000,0.1845000,0.0069400,0.0063000
xfoil,r1-sm8,mid,325.000,216.923,0.750,3.000,0.7200,0.450,0.000,105.0,422000,6,0.0,1.500000,0.2633000,0.0071400,0.0015000
xfoil,r1-sm8,mid,325.000,216.923,0.750,3.000,0.7200,0.450,0.000,105.0,422000,6,0.0,2.000000,0.3291000,0.0073600,-0.0007000
xfoil,r1-sm8,mid,325.000,216.923,0.750,3.000,0.7200,0.450,0.000,105.0,422000,6,0.0,2.500000,0.3842000,0.0076000,-0.0006000
xfoil,r1-sm8,mid,325.000,216.923,0.750,3.000,0.7200,0.450,0.000,105.0,422000,6,0.0,3.000000,0.4393000,0.0079000,-0.0006000
xfoil,r1-sm8,mid,325.000,216.923,0.750,3.000,0.7200,0.450,0.000,105.0,422000,6,0.0,3.500000,0.4947000,0.0082300,-0.0006000
xfoil,r1-sm8,mid,325.000,216.923,0.750,3.000,0.7200,0.450,0.000,105.0,422000,6,0.0,4.000000,0.5501000,0.0086000,-0.0007000
xfoil,r1-sm8,mid,325.000,216.923,0.750,3.000,0.7200,0.450,0.000,105.0,422000,6,0.0,4.500000,0.6056000,0.0090000,-0.0009000
xfoil,r1-sm8,mid,325.000,216.923,0.750,3.000,0.7200,0.450,0.000,105.0,422000,6,0.0,5.000000,0.6611000,0.0094500,-0.0011000
xfoil,r1-sm8,mid,325.000,216.923,0.750,3.000,0.7200,0.450,0.000,105.0,422000,6,0.0,5.500000,0.7164000,0.0099400,-0.0013000
xfoil,r1-sm8,mid,325.000,216.923,0.750,3.000,0.7200,0.450,0.000,105.0,422000,6,0.0,6.000000,0.7714000,0.0104800,-0.0015000
xfoil,r1-sm8,mid,325.000,216.923,0.750,3.000,0.7200,0.450,0.000,105.0,422000,6,0.0,6.500000,0.8259000,0.0111000,-0.0018000
xfoil,r1-sm8,mid,325.000,216.923,0.750,3.000,0.7200,0.450,0.000,105.0,422000,6,0.0,7.000000,0.8796000,0.0118300,-0.0020000
xfoil,r1-sm8,mid,325.000,216.923,0.750,3.000,0.7200,0.450,0.000,105.0,422000,6,0.0,7.500000,0.9324000,0.0126800,-0.0022000
xfoil,r1-sm8,mid,325.000,216.923,0.750,3.000,0.7200,0.450,0.000,105.0,422000,6,0.0,8.000000,0.9844000,0.0135700,-0.0024000
xfoil,r1-sm8,mid,325.000,216.923,0.750,3.000,0.7200,0.450,0.000,105.0,422000,6,0.0,8.500000,1.0352000,0.0145600,-0.0024000
xfoil,r1-sm8,mid,325.000,216.923,0.750,3.000,0.7200,0.450,0.000,105.0,422000,6,0.0,9.000000,1.0844000,0.0156800,-0.0024000
xfoil,r1-sm8,mid,325.000,216.923,0.750,3.000,0.7200,0.450,0.000,105.0,422000,6,0.0,9.500000,1.1313000,0.0170100,-0.0022000
xfoil,r1-sm8,mid,325.000,216.923,0.750,3.000,0.7200,0.450,0.000,105.0,422000,6,0.0,10.000000,1.1730000,0.0188900,-0.0018000
xfoil,r1-sm8,mid,325.000,216.923,0.750,3.000,0.7200,0.450,0.000,105.0,422000,6,5.0,-8.200000,-0.4926000,0.0155700,-0.0496000
xfoil,r1-sm8,mid,325.000,216.923,0.750,3.000,0.7200,0.450,0.000,105.0,422000,6,5.0,-7.700000,-0.4384000,0.0144200,-0.0496000
xfoil,r1-sm8,mid,325.000,216.923,0.750,3.000,0.7200,0.450,0.000,105.0,422000,6,5.0,-7.200000,-0.3835000,0.0134400,-0.0497000
xfoil,r1-sm8,mid,325.000,216.923,0.750,3.000,0.7200,0.450,0.000,105.0,422000,6,5.0,-6.700000,-0.3278000,0.0125700,-0.0496000
xfoil,r1-sm8,mid,325.000,216.923,0.750,3.000,0.7200,0.450,0.000,105.0,422000,6,5.0,-6.200000,-0.2719000,0.0116800,-0.0497000
xfoil,r1-sm8,mid,325.000,216.923,0.750,3.000,0.7200,0.450,0.000,105.0,422000,6,5.0,-5.700000,-0.2169000,0.0108000,-0.0496000
xfoil,r1-sm8,mid,325.000,216.923,0.750,3.000,0.7200,0.450,0.000,105.0,422000,6,5.0,-5.200000,-0.1610000,0.0100700,-0.0498000
xfoil,r1-sm8,mid,325.000,216.923,0.750,3.000,0.7200,0.450,0.000,105.0,422000,6,5.0,-4.700000,-0.1044000,0.0094900,-0.0500000
xfoil,r1-sm8,mid,325.000,216.923,0.750,3.000,0.7200,0.450,0.000,105.0,422000,6,5.0,-4.200000,-0.0475000,0.0090700,-0.0500000
xfoil,r1-sm8,mid,325.000,216.923,0.750,3.000,0.7200,0.450,0.000,105.0,422000,6,5.0,-3.700000,0.0096000,0.0087000,-0.0501000
xfoil,r1-sm8,mid,325.000,216.923,0.750,3.000,0.7200,0.450,0.000,105.0,422000,6,5.0,-3.200000,0.0667000,0.0083600,-0.0501000
xfoil,r1-sm8,mid,325.000,216.923,0.750,3.000,0.7200,0.450,0.000,105.0,422000,6,5.0,-2.700000,0.1246000,0.0080600,-0.0503000
xfoil,r1-sm8,mid,325.000,216.923,0.750,3.000,0.7200,0.450,0.000,105.0,422000,6,5.0,-2.200000,0.1823000,0.0077700,-0.0504000
xfoil,r1-sm8,mid,325.000,216.923,0.750,3.000,0.7200,0.450,0.000,105.0,422000,6,5.0,-1.700000,0.2388000,0.0075400,-0.0501000
xfoil,r1-sm8,mid,325.000,216.923,0.750,3.000,0.7200,0.450,0.000,105.0,422000,6,5.0,-1.200000,0.2948000,0.0075900,-0.0498000
xfoil,r1-sm8,mid,325.000,216.923,0.750,3.000,0.7200,0.450,0.000,105.0,422000,6,5.0,-0.700000,0.3518000,0.0077300,-0.0498000
xfoil,r1-sm8,mid,325.000,216.923,0.750,3.000,0.7200,0.450,0.000,105.0,422000,6,5.0,-0.200000,0.4090000,0.0079100,-0.0499000
xfoil,r1-sm8,mid,325.000,216.923,0.750,3.000,0.7200,0.450,0.000,105.0,422000,6,5.0,0.300000,0.4663000,0.0081400,-0.0500000
xfoil,r1-sm8,mid,325.000,216.923,0.750,3.000,0.7200,0.450,0.000,105.0,422000,6,5.0,0.800000,0.5229000,0.0083300,-0.0501000
xfoil,r1-sm8,mid,325.000,216.923,0.750,3.000,0.7200,0.450,0.000,105.0,422000,6,5.0,1.300000,0.5785000,0.0084800,-0.0501000
xfoil,r1-sm8,mid,325.000,216.923,0.750,3.000,0.7200,0.450,0.000,105.0,422000,6,5.0,1.800000,0.6406000,0.0083200,-0.0512000
xfoil,r1-sm8,mid,325.000,216.923,0.750,3.000,0.7200,0.450,0.000,105.0,422000,6,5.0,2.300000,0.6968000,0.0087900,-0.0515000
xfoil,r1-sm8,mid,325.000,216.923,0.750,3.000,0.7200,0.450,0.000,105.0,422000,6,5.0,2.800000,0.7525000,0.0092800,-0.0516000
xfoil,r1-sm8,mid,325.000,216.923,0.750,3.000,0.7200,0.450,0.000,105.0,422000,6,5.0,3.300000,0.8076000,0.0098000,-0.0517000
xfoil,r1-sm8,mid,325.000,216.923,0.750,3.000,0.7200,0.450,0.000,105.0,422000,6,5.0,3.800000,0.8622000,0.0103600,-0.0518000
xfoil,r1-sm8,mid,325.000,216.923,0.750,3.000,0.7200,0.450,0.000,105.0,422000,6,5.0,4.300000,0.9161000,0.0109600,-0.0517000
xfoil,r1-sm8,mid,325.000,216.923,0.750,3.000,0.7200,0.450,0.000,105.0,422000,6,5.0,4.800000,0.9692000,0.0116100,-0.0515000
xfoil,r1-sm8,mid,325.000,216.923,0.750,3.000,0.7200,0.450,0.000,105.0,422000,6,5.0,5.300000,1.0212000,0.0123600,-0.0513000
xfoil,r1-sm8,mid,325.000,216.923,0.750,3.000,0.7200,0.450,0.000,105.0,422000,6,5.0,5.800000,1.0715000,0.0132700,-0.0509000
xfoil,r1-sm8,mid,325.000,216.923,0.750,3.000,0.7200,0.450,0.000,105.0,422000,6,5.0,6.300000,1.1207000,0.0142200,-0.0503000
xfoil,r1-sm8,mid,325.000,216.923,0.750,3.000,0.7200,0.450,0.000,105.0,422000,6,5.0,6.800000,1.1687000,0.0152200,-0.0496000
xfoil,r1-sm8,mid,325.000,216.923,0.750,3.000,0.7200,0.450,0.000,105.0,422000,10,-5.0,-1.800000,-0.4909000,0.0108700,0.0587000
xfoil,r1-sm8,mid,325.000,216.923,0.750,3.000,0.7200,0.450,0.000,105.0,422000,10,-5.0,-1.300000,-0.4398000,0.0099300,0.0597000
xfoil,r1-sm8,mid,325.000,216.923,0.750,3.000,0.7200,0.450,0.000,105.0,422000,10,-5.0,-0.800000,-0.3932000,0.0085500,0.0616000
xfoil,r1-sm8,mid,325.000,216.923,0.750,3.000,0.7200,0.450,0.000,105.0,422000,10,-5.0,-0.300000,-0.3487000,0.0079900,0.0654000
xfoil,r1-sm8,mid,325.000,216.923,0.750,3.000,0.7200,0.450,0.000,105.0,422000,10,-5.0,0.200000,-0.2965000,0.0079200,0.0674000
xfoil,r1-sm8,mid,325.000,216.923,0.750,3.000,0.7200,0.450,0.000,105.0,422000,10,-5.0,0.700000,-0.2439000,0.0078900,0.0692000
xfoil,r1-sm8,mid,325.000,216.923,0.750,3.000,0.7200,0.450,0.000,105.0,422000,10,-5.0,1.200000,-0.1906000,0.0078800,0.0708000
xfoil,r1-sm8,mid,325.000,216.923,0.750,3.000,0.7200,0.450,0.000,105.0,422000,10,-5.0,1.700000,-0.1359000,0.0078800,0.0719000
xfoil,r1-sm8,mid,325.000,216.923,0.750,3.000,0.7200,0.450,0.000,105.0,422000,10,-5.0,2.200000,-0.0782000,0.0079300,0.0723000
xfoil,r1-sm8,mid,325.000,216.923,0.750,3.000,0.7200,0.450,0.000,105.0,422000,10,-5.0,2.700000,-0.0177000,0.0080000,0.0719000
xfoil,r1-sm8,mid,325.000,216.923,0.750,3.000,0.7200,0.450,0.000,105.0,422000,10,-5.0,3.200000,0.0459000,0.0081400,0.0706000
xfoil,r1-sm8,mid,325.000,216.923,0.750,3.000,0.7200,0.450,0.000,105.0,422000,10,-5.0,3.700000,0.1202000,0.0084000,0.0671000
xfoil,r1-sm8,mid,325.000,216.923,0.750,3.000,0.7200,0.450,0.000,105.0,422000,10,-5.0,4.200000,0.1999000,0.0087300,0.0623000
xfoil,r1-sm8,mid,325.000,216.923,0.750,3.000,0.7200,0.450,0.000,105.0,422000,10,-5.0,4.700000,0.2719000,0.0089800,0.0589000
xfoil,r1-sm8,mid,325.000,216.923,0.750,3.000,0.7200,0.450,0.000,105.0,422000,10,-5.0,5.200000,0.3337000,0.0091200,0.0572000
xfoil,r1-sm8,mid,325.000,216.923,0.750,3.000,0.7200,0.450,0.000,105.0,422000,10,-5.0,5.700000,0.3947000,0.0093100,0.0556000
xfoil,r1-sm8,mid,325.000,216.923,0.750,3.000,0.7200,0.450,0.000,105.0,422000,10,-5.0,6.200000,0.4545000,0.0095300,0.0543000
xfoil,r1-sm8,mid,325.000,216.923,0.750,3.000,0.7200,0.450,0.000,105.0,422000,10,-5.0,6.700000,0.5183000,0.0098300,0.0520000
xfoil,r1-sm8,mid,325.000,216.923,0.750,3.000,0.7200,0.450,0.000,105.0,422000,10,-5.0,7.200000,0.5819000,0.0102000,0.0497000
xfoil,r1-sm8,mid,325.000,216.923,0.750,3.000,0.7200,0.450,0.000,105.0,422000,10,-5.0,7.700000,0.6457000,0.0106500,0.0472000
xfoil,r1-sm8,mid,325.000,216.923,0.750,3.000,0.7200,0.450,0.000,105.0,422000,10,-5.0,8.200000,0.7109000,0.0112200,0.0442000
xfoil,r1-sm8,mid,325.000,216.923,0.750,3.000,0.7200,0.450,0.000,105.0,422000,10,-5.0,8.700000,0.7768000,0.0118500,0.0410000
xfoil,r1-sm8,mid,325.000,216.923,0.750,3.000,0.7200,0.450,0.000,105.0,422000,10,-5.0,9.200000,0.8346000,0.0125700,0.0391000
xfoil,r1-sm8,mid,325.000,216.923,0.750,3.000,0.7200,0.450,0.000,105.0,422000,10,-5.0,9.700000,0.8735000,0.0132600,0.0408000
xfoil,r1-sm8,mid,325.000,216.923,0.750,3.000,0.7200,0.450,0.000,105.0,422000,10,-5.0,10.200000,0.9169000,0.0140800,0.0418000
xfoil,r1-sm8,mid,325.000,216.923,0.750,3.000,0.7200,0.450,0.000,105.0,422000,10,-5.0,10.700000,0.9641000,0.0151200,0.0419000
xfoil,r1-sm8,mid,325.000,216.923,0.750,3.000,0.7200,0.450,0.000,105.0,422000,10,-5.0,11.200000,1.0111000,0.0163200,0.0418000
xfoil,r1-sm8,mid,325.000,216.923,0.750,3.000,0.7200,0.450,0.000,105.0,422000,10,-5.0,11.700000,1.0492000,0.0193500,0.0409000
xfoil,r1-sm8,mid,325.000,216.923,0.750,3.000,0.7200,0.450,0.000,105.0,422000,10,-5.0,12.200000,1.0868000,0.0219700,0.0401000
xfoil,r1-sm8,mid,325.000,216.923,0.750,3.000,0.7200,0.450,0.000,105.0,422000,10,-5.0,12.700000,1.1182000,0.0255000,0.0375000
xfoil,r1-sm8,mid,325.000,216.923,0.750,3.000,0.7200,0.450,0.000,105.0,422000,10,-5.0,13.200000,1.1326000,0.0300500,0.0348000
xfoil,r1-sm8,mid,325.000,216.923,0.750,3.000,0.7200,0.450,0.000,105.0,422000,10,0.0,-5.000000,-0.4893000,0.0132300,0.0035000
xfoil,r1-sm8,mid,325.000,216.923,0.750,3.000,0.7200,0.450,0.000,105.0,422000,10,0.0,-4.500000,-0.4374000,0.0115900,0.0044000
xfoil,r1-sm8,mid,325.000,216.923,0.750,3.000,0.7200,0.450,0.000,105.0,422000,10,0.0,-4.000000,-0.3846000,0.0105000,0.0048000
xfoil,r1-sm8,mid,325.000,216.923,0.750,3.000,0.7200,0.450,0.000,105.0,422000,10,0.0,-3.500000,-0.3293000,0.0098800,0.0049000
xfoil,r1-sm8,mid,325.000,216.923,0.750,3.000,0.7200,0.450,0.000,105.0,422000,10,0.0,-3.000000,-0.2743000,0.0093200,0.0051000
xfoil,r1-sm8,mid,325.000,216.923,0.750,3.000,0.7200,0.450,0.000,105.0,422000,10,0.0,-2.500000,-0.2192000,0.0088400,0.0055000
xfoil,r1-sm8,mid,325.000,216.923,0.750,3.000,0.7200,0.450,0.000,105.0,422000,10,0.0,-2.000000,-0.1641000,0.0083400,0.0058000
xfoil,r1-sm8,mid,325.000,216.923,0.750,3.000,0.7200,0.450,0.000,105.0,422000,10,0.0,-1.500000,-0.1104000,0.0077800,0.0066000
xfoil,r1-sm8,mid,325.000,216.923,0.750,3.000,0.7200,0.450,0.000,105.0,422000,10,0.0,-1.000000,-0.0598000,0.0072100,0.0085000
xfoil,r1-sm8,mid,325.000,216.923,0.750,3.000,0.7200,0.450,0.000,105.0,422000,10,0.0,-0.500000,-0.0049000,0.0069200,0.0100000
xfoil,r1-sm8,mid,325.000,216.923,0.750,3.000,0.7200,0.450,0.000,105.0,422000,10,0.0,-0.000000,0.0789000,0.0069700,0.0048000
xfoil,r1-sm8,mid,325.000,216.923,0.750,3.000,0.7200,0.450,0.000,105.0,422000,10,0.0,0.500000,0.1661000,0.0070500,-0.0016000
xfoil,r1-sm8,mid,325.000,216.923,0.750,3.000,0.7200,0.450,0.000,105.0,422000,10,0.0,1.000000,0.2201000,0.0070400,-0.0012000
xfoil,r1-sm8,mid,325.000,216.923,0.750,3.000,0.7200,0.450,0.000,105.0,422000,10,0.0,1.500000,0.2747000,0.0070900,-0.0010000
xfoil,r1-sm8,mid,325.000,216.923,0.750,3.000,0.7200,0.450,0.000,105.0,422000,10,0.0,2.000000,0.3295000,0.0072000,-0.0007000
xfoil,r1-sm8,mid,325.000,216.923,0.750,3.000,0.7200,0.450,0.000,105.0,422000,10,0.0,2.500000,0.3846000,0.0073700,-0.0005000
xfoil,r1-sm8,mid,325.000,216.923,0.750,3.000,0.7200,0.450,0.000,105.0,422000,10,0.0,3.000000,0.4398000,0.0076000,-0.0004000
xfoil,r1-sm8,mid,325.000,216.923,0.750,3.000,0.7200,0.450,0.000,105.0,422000,10,0.0,3.500000,0.4953000,0.0079000,-0.0004000
xfoil,r1-sm8,mid,325.000,216.923,0.750,3.000,0.7200,0.450,0.000,105.0,422000,10,0.0,4.000000,0.5508000,0.0082700,-0.0004000
xfoil,r1-sm8,mid,325.000,216.923,0.750,3.000,0.7200,0.450,0.000,105.0,422000,10,0.0,4.500000,0.6065000,0.0086600,-0.0006000
xfoil,r1-sm8,mid,325.000,216.923,0.750,3.000,0.7200,0.450,0.000,105.0,422000,10,0.0,5.000000,0.6622000,0.0091000,-0.0008000
xfoil,r1-sm8,mid,325.000,216.923,0.750,3.000,0.7200,0.450,0.000,105.0,422000,10,0.0,5.500000,0.7176000,0.0095900,-0.0010000
xfoil,r1-sm8,mid,325.000,216.923,0.750,3.000,0.7200,0.450,0.000,105.0,422000,10,0.0,6.000000,0.7728000,0.0101400,-0.0012000
xfoil,r1-sm8,mid,325.000,216.923,0.750,3.000,0.7200,0.450,0.000,105.0,422000,10,0.0,6.500000,0.8275000,0.0107600,-0.0015000
xfoil,r1-sm8,mid,325.000,216.923,0.750,3.000,0.7200,0.450,0.000,105.0,422000,10,0.0,7.000000,0.8816000,0.0114500,-0.0017000
xfoil,r1-sm8,mid,325.000,216.923,0.750,3.000,0.7200,0.450,0.000,105.0,422000,10,0.0,7.500000,0.9347000,0.0122700,-0.0020000
xfoil,r1-sm8,mid,325.000,216.923,0.750,3.000,0.7200,0.450,0.000,105.0,422000,10,0.0,8.000000,0.9869000,0.0131500,-0.0021000
xfoil,r1-sm8,mid,325.000,216.923,0.750,3.000,0.7200,0.450,0.000,105.0,422000,10,0.0,8.500000,1.0380000,0.0141200,-0.0022000
xfoil,r1-sm8,mid,325.000,216.923,0.750,3.000,0.7200,0.450,0.000,105.0,422000,10,0.0,9.000000,1.0879000,0.0151700,-0.0022000
xfoil,r1-sm8,mid,325.000,216.923,0.750,3.000,0.7200,0.450,0.000,105.0,422000,10,0.0,9.500000,1.1365000,0.0162900,-0.0021000
xfoil,r1-sm8,mid,325.000,216.923,0.750,3.000,0.7200,0.450,0.000,105.0,422000,10,0.0,10.000000,1.1802000,0.0179900,-0.0018000
xfoil,r1-sm8,mid,325.000,216.923,0.750,3.000,0.7200,0.450,0.000,105.0,422000,10,5.0,-8.200000,-0.4507000,0.0176400,-0.0614000
xfoil,r1-sm8,mid,325.000,216.923,0.750,3.000,0.7200,0.450,0.000,105.0,422000,10,5.0,-7.700000,-0.4008000,0.0159600,-0.0605000
xfoil,r1-sm8,mid,325.000,216.923,0.750,3.000,0.7200,0.450,0.000,105.0,422000,10,5.0,-7.200000,-0.3502000,0.0144800,-0.0596000
xfoil,r1-sm8,mid,325.000,216.923,0.750,3.000,0.7200,0.450,0.000,105.0,422000,10,5.0,-6.700000,-0.2974000,0.0133200,-0.0590000
xfoil,r1-sm8,mid,325.000,216.923,0.750,3.000,0.7200,0.450,0.000,105.0,422000,10,5.0,-6.200000,-0.2461000,0.0117500,-0.0582000
xfoil,r1-sm8,mid,325.000,216.923,0.750,3.000,0.7200,0.450,0.000,105.0,422000,10,5.0,-5.700000,-0.1945000,0.0108300,-0.0575000
xfoil,r1-sm8,mid,325.000,216.923,0.750,3.000,0.7200,0.450,0.000,105.0,422000,10,5.0,-5.200000,-0.1415000,0.0103200,-0.0567000
xfoil,r1-sm8,mid,325.000,216.923,0.750,3.000,0.7200,0.450,0.000,105.0,422000,10,5.0,-4.700000,-0.0881000,0.0098700,-0.0559000
xfoil,r1-sm8,mid,325.000,216.923,0.750,3.000,0.7200,0.450,0.000,105.0,422000,10,5.0,-4.200000,-0.0342000,0.0094700,-0.0551000
xfoil,r1-sm8,mid,325.000,216.923,0.750,3.000,0.7200,0.450,0.000,105.0,422000,10,5.0,-3.700000,0.0200000,0.0090900,-0.0543000
xfoil,r1-sm8,mid,325.000,216.923,0.750,3.000,0.7200,0.450,0.000,105.0,422000,10,5.0,-3.200000,0.0743000,0.0087300,-0.0534000
xfoil,r1-sm8,mid,325.000,216.923,0.750,3.000,0.7200,0.450,0.000,105.0,422000,10,5.0,-2.700000,0.1288000,0.0084100,-0.0525000
xfoil,r1-sm8,mid,325.000,216.923,0.750,3.000,0.7200,0.450,0.000,105.0,422000,10,5.0,-2.200000,0.1845000,0.0081400,-0.0519000
