source,candidate,station,y_mm,chord_mm,reflex_deg,twist_deg,hinge_xc,te_thickness_mm,hinge_gap_mm,speed_kmh,reynolds,ncrit,deflection_deg_te_down_positive,alpha_deg,cl,cd,cm_c4
xfoil,r2a-sm5,mid,325.000,216.923,2.750,3.000,0.7200,0.450,0.000,105.0,422000,6,-5.0,11.700000,0.9505000,0.0186700,0.0664000
xfoil,r2a-sm5,mid,325.000,216.923,2.750,3.000,0.7200,0.450,0.000,105.0,422000,6,-5.0,12.200000,1.0011000,0.0211000,0.0628000
xfoil,r2a-sm5,mid,325.000,216.923,2.750,3.000,0.7200,0.450,0.000,105.0,422000,6,-5.0,12.700000,1.0591000,0.0243600,0.0553000
xfoil,r2a-sm5,mid,325.000,216.923,2.750,3.000,0.7200,0.450,0.000,105.0,422000,6,-5.0,13.200000,1.0977000,0.0286900,0.0482000
xfoil,r2a-sm5,mid,325.000,216.923,2.750,3.000,0.7200,0.450,0.000,105.0,422000,6,0.0,-5.000000,-0.5716000,0.0134200,0.0271000
xfoil,r2a-sm5,mid,325.000,216.923,2.750,3.000,0.7200,0.450,0.000,105.0,422000,6,0.0,-4.500000,-0.5173000,0.0125200,0.0276000
xfoil,r2a-sm5,mid,325.000,216.923,2.750,3.000,0.7200,0.450,0.000,105.0,422000,6,0.0,-4.000000,-0.4634000,0.0115400,0.0279000
xfoil,r2a-sm5,mid,325.000,216.923,2.750,3.000,0.7200,0.450,0.000,105.0,422000,6,0.0,-3.500000,-0.4089000,0.0107200,0.0280000
xfoil,r2a-sm5,mid,325.000,216.923,2.750,3.000,0.7200,0.450,0.000,105.0,422000,6,0.0,-3.000000,-0.3541000,0.0099900,0.0282000
xfoil,r2a-sm5,mid,325.000,216.923,2.750,3.000,0.7200,0.450,0.000,105.0,422000,6,0.0,-2.500000,-0.2985000,0.0094300,0.0283000
xfoil,r2a-sm5,mid,325.000,216.923,2.750,3.000,0.7200,0.450,0.000,105.0,422000,6,0.0,-2.000000,-0.2427000,0.0089200,0.0284000
xfoil,r2a-sm5,mid,325.000,216.923,2.750,3.000,0.7200,0.450,0.000,105.0,422000,6,0.0,-1.500000,-0.1871000,0.0084400,0.0286000
xfoil,r2a-sm5,mid,325.000,216.923,2.750,3.000,0.7200,0.450,0.000,105.0,422000,6,0.0,-1.000000,-0.1325000,0.0078800,0.0290000
xfoil,r2a-sm5,mid,325.000,216.923,2.750,3.000,0.7200,0.450,0.000,105.0,422000,6,0.0,-0.500000,-0.0831000,0.0071300,0.0309000
xfoil,r2a-sm5,mid,325.000,216.923,2.750,3.000,0.7200,0.450,0.000,105.0,422000,6,0.0,-0.000000,-0.0282000,0.0070200,0.0317000
xfoil,r2a-sm5,mid,325.000,216.923,2.750,3.000,0.7200,0.450,0.000,105.0,422000,6,0.0,0.500000,0.0280000,0.0070000,0.0323000
xfoil,r2a-sm5,mid,325.000,216.923,2.750,3.000,0.7200,0.450,0.000,105.0,422000,6,0.0,1.000000,0.0874000,0.0070500,0.0321000
xfoil,r2a-sm5,mid,325.000,216.923,2.750,3.000,0.7200,0.450,0.000,105.0,422000,6,0.0,1.500000,0.1536000,0.0072100,0.0302000
xfoil,r2a-sm5,mid,325.000,216.923,2.750,3.000,0.7200,0.450,0.000,105.0,422000,6,0.0,2.000000,0.2241000,0.0074400,0.0273000
xfoil,r2a-sm5,mid,325.000,216.923,2.750,3.000,0.7200,0.450,0.000,105.0,422000,6,0.0,2.500000,0.2956000,0.0077100,0.0240000
xfoil,r2a-sm5,mid,325.000,216.923,2.750,3.000,0.7200,0.450,0.000,105.0,422000,6,0.0,3.000000,0.3687000,0.0080000,0.0202000
xfoil,r2a-sm5,mid,325.000,216.923,2.750,3.000,0.7200,0.450,0.000,105.0,422000,6,0.0,3.500000,0.4371000,0.0083000,0.0172000
xfoil,r2a-sm5,mid,325.000,216.923,2.750,3.000,0.7200,0.450,0.000,105.0,422000,6,0.0,4.000000,0.4904000,0.0085900,0.0174000
xfoil,r2a-sm5,mid,325.000,216.923,2.750,3.000,0.7200,0.450,0.000,105.0,422000,6,0.0,4.500000,0.5440000,0.0089300,0.0176000
xfoil,r2a-sm5,mid,325.000,216.923,2.750,3.000,0.7200,0.450,0.000,105.0,422000,6,0.0,5.000000,0.5978000,0.0093200,0.0176000
xfoil,r2a-sm5,mid,325.000,216.923,2.750,3.000,0.7200,0.450,0.000,105.0,422000,6,0.0,5.500000,0.6516000,0.0097700,0.0177000
xfoil,r2a-sm5,mid,325.000,216.923,2.750,3.000,0.7200,0.450,0.000,105.0,422000,6,0.0,6.000000,0.7055000,0.0102800,0.0176000
xfoil,r2a-sm5,mid,325.000,216.923,2.750,3.000,0.7200,0.450,0.000,105.0,422000,6,0.0,6.500000,0.7593000,0.0108500,0.0175000
xfoil,r2a-sm5,mid,325.000,216.923,2.750,3.000,0.7200,0.450,0.000,105.0,422000,6,0.0,7.000000,0.8127000,0.0115500,0.0173000
xfoil,r2a-sm5,mid,325.000,216.923,2.750,3.000,0.7200,0.450,0.000,105.0,422000,6,0.0,7.500000,0.8656000,0.0123600,0.0171000
xfoil,r2a-sm5,mid,325.000,216.923,2.750,3.000,0.7200,0.450,0.000,105.0,422000,6,0.0,8.000000,0.9179000,0.0132300,0.0169000
xfoil,r2a-sm5,mid,325.000,216.923,2.750,3.000,0.7200,0.450,0.000,105.0,422000,6,0.0,8.500000,0.9694000,0.0141800,0.0167000
xfoil,r2a-sm5,mid,325.000,216.923,2.750,3.000,0.7200,0.450,0.000,105.0,422000,6,0.0,9.000000,1.0196000,0.0152700,0.0165000
xfoil,r2a-sm5,mid,325.000,216.923,2.750,3.000,0.7200,0.450,0.000,105.0,422000,6,0.0,9.500000,1.0679000,0.0165700,0.0163000
xfoil,r2a-sm5,mid,325.000,216.923,2.750,3.000,0.7200,0.450,0.000,105.0,422000,6,0.0,10.000000,1.1114000,0.0184500,0.0163000
xfoil,r2a-sm5,mid,325.000,216.923,2.750,3.000,0.7200,0.450,0.000,105.0,422000,6,5.0,-8.200000,-0.5714000,0.0157600,-0.0277000
xfoil,r2a-sm5,mid,325.000,216.923,2.750,3.000,0.7200,0.450,0.000,105.0,422000,6,5.0,-7.700000,-0.5183000,0.0145500,-0.0275000
xfoil,r2a-sm5,mid,325.000,216.923,2.750,3.000,0.7200,0.450,0.000,105.0,422000,6,5.0,-7.200000,-0.4643000,0.0135200,-0.0272000
xfoil,r2a-sm5,mid,325.000,216.923,2.750,3.000,0.7200,0.450,0.000,105.0,422000,6,5.0,-6.700000,-0.4094000,0.0126300,-0.0270000
xfoil,r2a-sm5,mid,325.000,216.923,2.750,3.000,0.7200,0.450,0.000,105.0,422000,6,5.0,-6.200000,-0.3543000,0.0117600,-0.0268000
xfoil,r2a-sm5,mid,325.000,216.923,2.750,3.000,0.7200,0.450,0.000,105.0,422000,6,5.0,-5.700000,-0.2993000,0.0108300,-0.0267000
xfoil,r2a-sm5,mid,325.000,216.923,2.750,3.000,0.7200,0.450,0.000,105.0,422000,6,5.0,-5.200000,-0.2438000,0.0100700,-0.0267000
xfoil,r2a-sm5,mid,325.000,216.923,2.750,3.000,0.7200,0.450,0.000,105.0,422000,6,5.0,-4.700000,-0.1877000,0.0094200,-0.0269000
xfoil,r2a-sm5,mid,325.000,216.923,2.750,3.000,0.7200,0.450,0.000,105.0,422000,6,5.0,-4.200000,-0.1308000,0.0089600,-0.0270000
xfoil,r2a-sm5,mid,325.000,216.923,2.750,3.000,0.7200,0.450,0.000,105.0,422000,6,5.0,-3.700000,-0.0737000,0.0085700,-0.0271000
xfoil,r2a-sm5,mid,325.000,216.923,2.750,3.000,0.7200,0.450,0.000,105.0,422000,6,5.0,-3.200000,-0.0165000,0.0082300,-0.0272000
xfoil,r2a-sm5,mid,325.000,216.923,2.750,3.000,0.7200,0.450,0.000,105.0,422000,6,5.0,-2.700000,0.0404000,0.0079700,-0.0272000
xfoil,r2a-sm5,mid,325.000,216.923,2.750,3.000,0.7200,0.450,0.000,105.0,422000,6,5.0,-2.200000,0.0973000,0.0077800,-0.0272000
xfoil,r2a-sm5,mid,325.000,216.923,2.750,3.000,0.7200,0.450,0.000,105.0,422000,6,5.0,-1.700000,0.1542000,0.0076600,-0.0272000
xfoil,r2a-sm5,mid,325.000,216.923,2.750,3.000,0.7200,0.450,0.000,105.0,422000,6,5.0,-1.200000,0.2111000,0.0076100,-0.0271000
xfoil,r2a-sm5,mid,325.000,216.923,2.750,3.000,0.7200,0.450,0.000,105.0,422000,6,5.0,-0.700000,0.2682000,0.0076100,-0.0271000
xfoil,r2a-sm5,mid,325.000,216.923,2.750,3.000,0.7200,0.450,0.000,105.0,422000,6,5.0,-0.200000,0.3250000,0.0075900,-0.0271000
xfoil,r2a-sm5,mid,325.000,216.923,2.750,3.000,0.7200,0.450,0.000,105.0,422000,6,5.0,0.300000,0.3771000,0.0072900,-0.0259000
xfoil,r2a-sm5,mid,325.000,216.923,2.750,3.000,0.7200,0.450,0.000,105.0,422000,6,5.0,0.800000,0.4528000,0.0074400,-0.0299000
xfoil,r2a-sm5,mid,325.000,216.923,2.750,3.000,0.7200,0.450,0.000,105.0,422000,6,5.0,1.300000,0.5097000,0.0077800,-0.0302000
xfoil,r2a-sm5,mid,325.000,216.923,2.750,3.000,0.7200,0.450,0.000,105.0,422000,6,5.0,1.800000,0.5664000,0.0081600,-0.0305000
xfoil,r2a-sm5,mid,325.000,216.923,2.750,3.000,0.7200,0.450,0.000,105.0,422000,6,5.0,2.300000,0.6229000,0.0085800,-0.0307000
xfoil,r2a-sm5,mid,325.000,216.923,2.750,3.000,0.7200,0.450,0.000,105.0,422000,6,5.0,2.800000,0.6790000,0.0090300,-0.0309000
xfoil,r2a-sm5,mid,325.000,216.923,2.750,3.000,0.7200,0.450,0.000,105.0,422000,6,5.0,3.300000,0.7347000,0.0095100,-0.0311000
xfoil,r2a-sm5,mid,325.000,216.923,2.750,3.000,0.7200,0.450,0.000,105.0,422000,6,5.0,3.800000,0.7900000,0.0100300,-0.0313000
xfoil,r2a-sm5,mid,325.000,216.923,2.750,3.000,0.7200,0.450,0.000,105.0,422000,6,5.0,4.300000,0.8448000,0.0105900,-0.0314000
xfoil,r2a-sm5,mid,325.000,216.923,2.750,3.000,0.7200,0.450,0.000,105.0,422000,6,5.0,4.800000,0.8989000,0.0112100,-0.0314000
xfoil,r2a-sm5,mid,325.000,216.923,2.750,3.000,0.7200,0.450,0.000,105.0,422000,6,5.0,5.300000,0.9521000,0.0119200,-0.0313000
xfoil,r2a-sm5,mid,325.000,216.923,2.750,3.000,0.7200,0.450,0.000,105.0,422000,6,5.0,5.800000,1.0040000,0.0127700,-0.0312000
xfoil,r2a-sm5,mid,325.000,216.923,2.750,3.000,0.7200,0.450,0.000,105.0,422000,6,5.0,6.300000,1.0548000,0.0136900,-0.0310000
xfoil,r2a-sm5,mid,325.000,216.923,2.750,3.000,0.7200,0.450,0.000,105.0,422000,6,5.0,6.800000,1.1045000,0.0146500,-0.0306000
xfoil,r2a-sm5,mid,325.000,216.923,2.750,3.000,0.7200,0.450,0.000,105.0,422000,10,-5.0,-1.800000,-0.5648000,0.0112600,0.0794000
xfoil,r2a-sm5,mid,325.000,216.923,2.750,3.000,0.7200,0.450,0.000,105.0,422000,10,-5.0,-0.800000,-0.4822000,0.0083800,0.0859000
xfoil,r2a-sm5,mid,325.000,216.923,2.750,3.000,0.7200,0.450,0.000,105.0,422000,10,-5.0,-0.300000,-0.4307000,0.0084200,0.0882000
xfoil,r2a-sm5,mid,325.000,216.923,2.750,3.000,0.7200,0.450,0.000,105.0,422000,10,-5.0,0.200000,-0.3785000,0.0084800,0.0902000
xfoil,r2a-sm5,mid,325.000,216.923,2.750,3.000,0.7200,0.450,0.000,105.0,422000,10,-5.0,0.700000,-0.3253000,0.0085300,0.0919000
xfoil,r2a-sm5,mid,325.000,216.923,2.750,3.000,0.7200,0.450,0.000,105.0,422000,10,-5.0,1.200000,-0.2716000,0.0085700,0.0935000
xfoil,r2a-sm5,mid,325.000,216.923,2.750,3.000,0.7200,0.450,0.000,105.0,422000,10,-5.0,1.700000,-0.2170000,0.0085800,0.0945000
xfoil,r2a-sm5,mid,325.000,216.923,2.750,3.000,0.7200,0.450,0.000,105.0,422000,10,-5.0,2.200000,-0.1619000,0.0085800,0.0953000
xfoil,r2a-sm5,mid,325.000,216.923,2.750,3.000,0.7200,0.450,0.000,105.0,422000,10,-5.0,2.700000,-0.1054000,0.0086200,0.0958000
xfoil,r2a-sm5,mid,325.000,216.923,2.750,3.000,0.7200,0.450,0.000,105.0,422000,10,-5.0,3.200000,-0.0484000,0.0086800,0.0961000
xfoil,r2a-sm5,mid,325.000,216.923,2.750,3.000,0.7200,0.450,0.000,105.0,422000,10,-5.0,3.700000,0.0086000,0.0087900,0.0963000
xfoil,r2a-sm5,mid,325.000,216.923,2.750,3.000,0.7200,0.450,0.000,105.0,422000,10,-5.0,4.200000,0.0676000,0.0090000,0.0960000
xfoil,r2a-sm5,mid,325.000,216.923,2.750,3.000,0.7200,0.450,0.000,105.0,422000,10,-5.0,4.700000,0.1279000,0.0090600,0.0949000
xfoil,r2a-sm5,mid,325.000,216.923,2.750,3.000,0.7200,0.450,0.000,105.0,422000,10,-5.0,5.200000,0.1860000,0.0091100,0.0940000
xfoil,r2a-sm5,mid,325.000,216.923,2.750,3.000,0.7200,0.450,0.000,105.0,422000,10,-5.0,5.700000,0.2451000,0.0092300,0.0928000
xfoil,r2a-sm5,mid,325.000,216.923,2.750,3.000,0.7200,0.450,0.000,105.0,422000,10,-5.0,6.200000,0.3047000,0.0094000,0.0915000
xfoil,r2a-sm5,mid,325.000,216.923,2.750,3.000,0.7200,0.450,0.000,105.0,422000,10,-5.0,6.700000,0.3647000,0.0096600,0.0900000
xfoil,r2a-sm5,mid,325.000,216.923,2.750,3.000,0.7200,0.450,0.000,105.0,422000,10,-5.0,7.200000,0.4249000,0.0099600,0.0885000
xfoil,r2a-sm5,mid,325.000,216.923,2.750,3.000,0.7200,0.450,0.000,105.0,422000,10,-5.0,7.700000,0.4851000,0.0103300,0.0868000
xfoil,r2a-sm5,mid,325.000,216.923,2.750,3.000,0.7200,0.450,0.000,105.0,422000,10,-5.0,8.200000,0.5451000,0.0107900,0.0851000
xfoil,r2a-sm5,mid,325.000,216.923,2.750,3.000,0.7200,0.450,0.000,105.0,422000,10,-5.0,8.700000,0.6045000,0.0113400,0.0833000
xfoil,r2a-sm5,mid,325.000,216.923,2.750,3.000,0.7200,0.450,0.000,105.0,422000,10,-5.0,9.200000,0.6652000,0.0120300,0.0811000
xfoil,r2a-sm5,mid,325.000,216.923,2.750,3.000,0.7200,0.450,0.000,105.0,422000,10,-5.0,9.700000,0.7268000,0.0128300,0.0785000
xfoil,r2a-sm5,mid,325.000,216.923,2.750,3.000,0.7200,0.450,0.000,105.0,422000,10,-5.0,10.200000,0.7873000,0.0137200,0.0759000
xfoil,r2a-sm5,mid,325.000,216.923,2.750,3.000,0.7200,0.450,0.000,105.0,422000,10,-5.0,10.700000,0.8507000,0.0147700,0.0725000
xfoil,r2a-sm5,mid,325.000,216.923,2.750,3.000,0.7200,0.450,0.000,105.0,422000,10,-5.0,11.200000,0.9133000,0.0159900,0.0688000
xfoil,r2a-sm5,mid,325.000,216.923,2.750,3.000,0.7200,0.450,0.000,105.0,422000,10,-5.0,11.700000,0.9745000,0.0190400,0.0627000
xfoil,r2a-sm5,mid,325.000,216.923,2.750,3.000,0.7200,0.450,0.000,105.0,422000,10,-5.0,12.200000,1.0374000,0.0224700,0.0549000
xfoil,r2a-sm5,mid,325.000,216.923,2.750,3.000,0.7200,0.450,0.000,105.0,422000,10,-5.0,12.700000,1.0664000,0.0264400,0.0501000
xfoil,r2a-sm5,mid,325.000,216.923,2.750,3.000,0.7200,0.450,0.000,105.0,422000,10,-5.0,13.200000,1.0753000,0.0309500,0.0480000
xfoil,r2a-sm5,mid,325.000,216.923,2.750,3.000,0.7200,0.450,0.000,105.0,422000,10,0.0,-5.000000,-0.5663000,0.0139900,0.0250000
xfoil,r2a-sm5,mid,325.000,216.923,2.750,3.000,0.7200,0.450,0.000,105.0,422000,10,0.0,-4.500000,-0.5141000,0.0125500,0.0260000
xfoil,r2a-sm5,mid,325.000,216.923,2.750,3.000,0.7200,0.450,0.000,105.0,422000,10,0.0,-4.000000,-0.4630000,0.0110800,0.0266000
xfoil,r2a-sm5,mid,325.000,216.923,2.750,3.000,0.7200,0.450,0.000,105.0,422000,10,0.0,-3.500000,-0.4087000,0.0104400,0.0268000
xfoil,r2a-sm5,mid,325.000,216.923,2.750,3.000,0.7200,0.450,0.000,105.0,422000,10,0.0,-3.000000,-0.3547000,0.0098100,0.0272000
xfoil,r2a-sm5,mid,325.000,216.923,2.750,3.000,0.7200,0.450,0.000,105.0,422000,10,0.0,-2.500000,-0.3007000,0.0092200,0.0277000
xfoil,r2a-sm5,mid,325.000,216.923,2.750,3.000,0.7200,0.450,0.000,105.0,422000,10,0.0,-2.000000,-0.2475000,0.0084600,0.0283000
xfoil,r2a-sm5,mid,325.000,216.923,2.750,3.000,0.7200,0.450,0.000,105.0,422000,10,0.0,-1.500000,-0.2009000,0.0075300,0.0311000
xfoil,r2a-sm5,mid,325.000,216.923,2.750,3.000,0.7200,0.450,0.000,105.0,422000,10,0.0,-1.000000,-0.1490000,0.0073300,0.0331000
xfoil,r2a-sm5,mid,325.000,216.923,2.750,3.000,0.7200,0.450,0.000,105.0,422000,10,0.0,-0.500000,-0.0930000,0.0072300,0.0343000
xfoil,r2a-sm5,mid,325.000,216.923,2.750,3.000,0.7200,0.450,0.000,105.0,422000,10,0.0,-0.000000,-0.0259000,0.0072900,0.0328000
xfoil,r2a-sm5,mid,325.000,216.923,2.750,3.000,0.7200,0.450,0.000,105.0,422000,10,0.0,0.500000,0.0512000,0.0074300,0.0290000
xfoil,r2a-sm5,mid,325.000,216.923,2.750,3.000,0.7200,0.450,0.000,105.0,422000,10,0.0,1.000000,0.1319000,0.0075600,0.0241000
xfoil,r2a-sm5,mid,325.000,216.923,2.750,3.000,0.7200,0.450,0.000,105.0,422000,10,0.0,1.500000,0.2136000,0.0076600,0.0188000
xfoil,r2a-sm5,mid,325.000,216.923,2.750,3.000,0.7200,0.450,0.000,105.0,422000,10,0.0,2.000000,0.2761000,0.0076700,0.0172000
xfoil,r2a-sm5,mid,325.000,216.923,2.750,3.000,0.7200,0.450,0.000,105.0,422000,10,0.0,2.500000,0.3299000,0.0077200,0.0173000
xfoil,r2a-sm5,mid,325.000,216.923,2.750,3.000,0.7200,0.450,0.000,105.0,422000,10,0.0,3.000000,0.3834000,0.0078400,0.0175000
xfoil,r2a-sm5,mid,325.000,216.923,2.750,3.000,0.7200,0.450,0.000,105.0,422000,10,0.0,3.500000,0.4367000,0.0080400,0.0177000
xfoil,r2a-sm5,mid,325.000,216.923,2.750,3.000,0.7200,0.450,0.000,105.0,422000,10,0.0,4.000000,0.4903000,0.0083100,0.0179000
xfoil,r2a-sm5,mid,325.000,216.923,2.750,3.000,0.7200,0.450,0.000,105.0,422000,10,0.0,4.500000,0.5441000,0.0086400,0.0180000
xfoil,r2a-sm5,mid,325.000,216.923,2.750,3.000,0.7200,0.450,0.000,105.0,422000,10,0.0,5.000000,0.5981000,0.0090300,0.0181000
xfoil,r2a-sm5,mid,325.000,216.923,2.750,3.000,0.7200,0.450,0.000,105.0,422000,10,0.0,5.500000,0.6522000,0.0094700,0.0181000
xfoil,r2a-sm5,mid,325.000,216.923,2.750,3.000,0.7200,0.450,0.000,105.0,422000,10,0.0,6.000000,0.7062000,0.0099700,0.0181000
xfoil,r2a-sm5,mid,325.000,216.923,2.750,3.000,0.7200,0.450,0.000,105.0,422000,10,0.0,6.500000,0.7602000,0.0105400,0.0180000
xfoil,r2a-sm5,mid,325.000,216.923,2.750,3.000,0.7200,0.450,0.000,105.0,422000,10,0.0,7.000000,0.8139000,0.0112300,0.0177000
xfoil,r2a-sm5,mid,325.000,216.923,2.750,3.000,0.7200,0.450,0.000,105.0,422000,10,0.0,7.500000,0.8673000,0.0119700,0.0175000
xfoil,r2a-sm5,mid,325.000,216.923,2.750,3.000,0.7200,0.450,0.000,105.0,422000,10,0.0,8.000000,0.9199000,0.0128200,0.0172000
xfoil,r2a-sm5,mid,325.000,216.923,2.750,3.000,0.7200,0.450,0.000,105.0,422000,10,0.0,8.500000,0.9717000,0.0137600,0.0170000
xfoil,r2a-sm5,mid,325.000,216.923,2.750,3.000,0.7200,0.450,0.000,105.0,422000,10,0.0,9.000000,1.0224000,0.0148000,0.0168000
xfoil,r2a-sm5,mid,325.000,216.923,2.750,3.000,0.7200,0.450,0.000,105.0,422000,10,0.0,9.500000,1.0721000,0.0159000,0.0166000
xfoil,r2a-sm5,mid,325.000,216.923,2.750,3.000,0.7200,0.450,0.000,105.0,422000,10,0.0,10.000000,1.1178000,0.0175300,0.0165000
xfoil,r2a-sm5,mid,325.000,216.923,2.750,3.000,0.7200,0.450,0.000,105.0,422000,10,5.0,-8.200000,-0.5400000,0.0183700,-0.0364000
xfoil,r2a-sm5,mid,325.000,216.923,2.750,3.000,0.7200,0.450,0.000,105.0,422000,10,5.0,-7.700000,-0.4926000,0.0161600,-0.0350000
xfoil,r2a-sm5,mid,325.000,216.923,2.750,3.000,0.7200,0.450,0.000,105.0,422000,10,5.0,-7.200000,-0.4423000,0.0148000,-0.0337000
xfoil,r2a-sm5,mid,325.000,216.923,2.750,3.000,0.7200,0.450,0.000,105.0,422000,10,5.0,-6.700000,-0.3923000,0.0133800,-0.0325000
xfoil,r2a-sm5,mid,325.000,216.923,2.750,3.000,0.7200,0.450,0.000,105.0,422000,10,5.0,-6.200000,-0.3408000,0.0121100,-0.0314000
xfoil,r2a-sm5,mid,325.000,216.923,2.750,3.000,0.7200,0.450,0.000,105.0,422000,10,5.0,-5.700000,-0.2900000,0.0105900,-0.0306000
xfoil,r2a-sm5,mid,325.000,216.923,2.750,3.000,0.7200,0.450,0.000,105.0,422000,10,5.0,-5.200000,-0.2354000,0.0099700,-0.0304000
xfoil,r2a-sm5,mid,325.000,216.923,2.750,3.000,0.7200,0.450,0.000,105.0,422000,10,5.0,-4.700000,-0.1808000,0.0094400,-0.0300000
xfoil,r2a-sm5,mid,325.000,216.923,2.750,3.000,0.7200,0.450,0.000,105.0,422000,10,5.0,-4.200000,-0.1261000,0.0089900,-0.0294000
xfoil,r2a-sm5,mid,325.000,216.923,2.750,3.000,0.7200,0.450,0.000,105.0,422000,10,5.0,-3.700000,-0.0704000,0.0085700,-0.0291000
xfoil,r2a-sm5,mid,325.000,216.923,2.750,3.000,0.7200,0.450,0.000,105.0,422000,10,5.0,-3.200000,-0.0149000,0.0081800,-0.0287000
xfoil,r2a-sm5,mid,325.000,216.923,2.750,3.000,0.7200,0.450,0.000,105.0,422000,10,5.0,-2.700000,0.0410000,0.0078400,-0.0282000
xfoil,r2a-sm5,mid,325.000,216.923,2.750,3.000,0.7200,0.450,0.000,105.0,422000,10,5.0,-2.200000,0.0968000,0.0075800,-0.0277000
xfoil,r2a-sm5,mid,325.000,216.923,2.750,3.000,0.7200,0.450,0.000,105.0,422000,10,5.0,-1.700000,0.1531000,0.0073800,-0.0273000
xfoil,r2a-sm5,mid,325.000,216.923,2.750,3.000,0.7200,0.450,0.000,105.0,422000,10,5.0,-1.200000,0.2076000,0.0070100,-0.0264000
xfoil,r2a-sm5,mid,325.000,216.923,2.750,3.000,0.7200,0.450,0.000,105.0,422000,10,5.0,-0.700000,0.2834000,0.0065800,-0.0298000
xfoil,r2a-sm5,mid,325.000,216.923,2.750,3.000,0.7200,0.450,0.000,105.0,422000,10,5.0,-0.200000,0.3402000,0.0067600,-0.0298000
xfoil,r2a-sm5,mid,325.000,216.923,2.750,3.000,0.7200,0.450,0.000,105.0,422000,10,5.0,0.300000,0.3973000,0.0069400,-0.0300000
xfoil,r2a-sm5,mid,325.000,216.923,2.750,3.000,0.7200,0.450,0.000,105.0,422000,10,5.0,0.800000,0.4544000,0.0071400,-0.0301000
xfoil,r2a-sm5,mid,325.000,216.923,2.750,3.000,0.7200,0.450,0.000,105.0,422000,10,5.0,1.300000,0.5114000,0.0074100,-0.0302000
xfoil,r2a-sm5,mid,325.000,216.923,2.750,3.000,0.7200,0.450,0.000,105.0,422000,10,5.0,1.800000,0.5683000,0.0077300,-0.0304000
xfoil,r2a-sm5,mid,325.000,216.923,2.750,3.000,0.7200,0.450,0.000,105.0,422000,10,5.0,2.300000,0.6249000,0.0081200,-0.0306000
xfoil,r2a-sm5,mid,325.000,216.923,2.750,3.000,0.7200,0.450,0.000,105.0,422000,10,5.0,2.800000,0.6812000,0.0085600,-0.0308000
xfoil,r2a-sm5,mid,325.000,216.923,2.750,3.000,0.7200,0.450,0.000,105.0,422000,10,5.0,3.300000,0.7370000,0.0090600,-0.0310000
xfoil,r2a-sm5,mid,325.000,216.923,2.750,3.000,0.7200,0.450,0.000,105.0,422000,10,5.0,3.800000,0.7925000,0.0095800,-0.0312000
xfoil,r2a-sm5,mid,325.000,216.923,2.750,3.000,0.7200,0.450,0.000,105.0,422000,10,5.0,4.300000,0.8474000,0.0101500,-0.0313000
xfoil,r2a-sm5,mid,325.000,216.923,2.750,3.000,0.7200,0.450,0.000,105.0,422000,10,5.0,4.800000,0.9016000,0.0108000,-0.0313000
xfoil,r2a-sm5,mid,325.000,216.923,2.750,3.000,0.7200,0.450,0.000,105.0,422000,10,5.0,5.300000,0.9551000,0.0114800,-0.0313000
xfoil,r2a-sm5,mid,325.000,216.923,2.750,3.000,0.7200,0.450,0.000,105.0,422000,10,5.0,5.800000,1.0074000,0.0122800,-0.0311000
xfoil,r2a-sm5,mid,325.000,216.923,2.750,3.000,0.7200,0.450,0.000,105.0,422000,10,5.0,6.300000,1.0584000,0.0131800,-0.0309000
xfoil,r2a-sm5,mid,325.000,216.923,2.750,3.000,0.7200,0.450,0.000,105.0,422000,10,5.0,6.800000,1.1082000,0.0141700,-0.0306000
xfoil,r2a-sm5,root,0.000,289.231,3.000,3.000,0.7200,0.450,0.000,45.0,241000,6,-5.0,-1.800000,-0.5565000,0.0129100,0.0778000
xfoil,r2a-sm5,root,0.000,289.231,3.000,3.000,0.7200,0.450,0.000,45.0,241000,6,-5.0,-1.300000,-0.5062000,0.0121700,0.0791000
xfoil,r2a-sm5,root,0.000,289.231,3.000,3.000,0.7200,0.450,0.000,45.0,241000,6,-5.0,-0.800000,-0.4577000,0.0113000,0.0807000
xfoil,r2a-sm5,root,0.000,289.231,3.000,3.000,0.7200,0.450,0.000,45.0,241000,6,-5.0,-0.300000,-0.4176000,0.0104900,0.0852000
xfoil,r2a-sm5,root,0.000,289.231,3.000,3.000,0.7200,0.450,0.000,45.0,241000,6,-5.0,0.200000,-0.3641000,0.0106100,0.0866000
xfoil,r2a-sm5,root,0.000,289.231,3.000,3.000,0.7200,0.450,0.000,45.0,241000,6,-5.0,0.700000,-0.3095000,0.0107300,0.0879000
xfoil,r2a-sm5,root,0.000,289.231,3.000,3.000,0.7200,0.450,0.000,45.0,241000,6,-5.0,1.200000,-0.2534000,0.0108700,0.0888000
xfoil,r2a-sm5,root,0.000,289.231,3.000,3.000,0.7200,0.450,0.000,45.0,241000,6,-5.0,1.700000,-0.1978000,0.0109700,0.0897000
xfoil,r2a-sm5,root,0.000,289.231,3.000,3.000,0.7200,0.450,0.000,45.0,241000,6,-5.0,2.200000,-0.1412000,0.0110800,0.0902000
xfoil,r2a-sm5,root,0.000,289.231,3.000,3.000,0.7200,0.450,0.000,45.0,241000,6,-5.0,2.700000,-0.0839000,0.0112000,0.0905000
