salamandra-r1-y498.dat
 0.99944789  0.00000000
 0.99610849 -0.00012721
 0.98601923 -0.00029936
 0.96928758 -0.00001610
 0.94636181  0.00106465
 0.91771105  0.00311497
 0.88393443  0.00630769
 0.84580180  0.01067667
 0.80405400  0.01605587
 0.75941208  0.02223923
 0.71283677  0.02899295
 0.66455789  0.03634672
 0.61528749  0.04343641
 0.56543368  0.04993012
 0.51537510  0.05558607
 0.46547110  0.06029240
 0.41615130  0.06397684
 0.36788556  0.06661685
 0.32114348  0.06814000
 0.27638477  0.06849382
 0.23401913  0.06762612
 0.19439640  0.06550504
 0.15781669  0.06214896
 0.12456038  0.05762626
 0.09487809  0.05204537
 0.06900046  0.04551477
 0.04708816  0.03815327
 0.02919227  0.03015014
 0.01538472  0.02184437
 0.00569761  0.01360503
 0.00026431  0.00602102
 0.00000000  0.00000000
 0.00568075 -0.00514953
 0.01691076 -0.01044597
 0.03315199 -0.01554125
 0.05415576 -0.02020486
 0.07969309 -0.02425618
 0.10957495 -0.02752453
 0.14361175 -0.02993902
 0.18156365 -0.03146847
 0.22315032 -0.03217132
 0.26799120 -0.03214534
 0.31563572 -0.03148781
 0.36557332 -0.03029564
 0.41727345 -0.02866564
 0.47016531 -0.02673428
 0.52361824 -0.02461775
 0.57699173 -0.02240213
 0.62962534 -0.02016333
 0.68087863 -0.01797715
 0.73034427 -0.01575294
 0.77694223 -0.01325776
 0.82035102 -0.01093765
 0.86003083 -0.00882504
 0.89549169 -0.00693224
 0.92628357 -0.00525149
 0.95201636 -0.00376492
 0.97236003 -0.00246442
 0.98712417 -0.00127128
 0.99626960 -0.00034584
 0.99944789  0.00000000
