salamandra-r1-y488.dat
 0.99944871  0.00000000
 0.99610932 -0.00012670
 0.98602006 -0.00029689
 0.96928835 -0.00000959
 0.94636242  0.00107792
 0.91771139  0.00313865
 0.88393435  0.00634611
 0.84580116  0.01073439
 0.80405267  0.01613687
 0.75940996  0.02234672
 0.71283887  0.02912990
 0.66456047  0.03651967
 0.61529054  0.04364457
 0.56543717  0.05017141
 0.51537896  0.05585727
 0.46547530  0.06058971
 0.41615575  0.06429592
 0.36789020  0.06695291
 0.32114823  0.06848751
 0.27638956  0.06884679
 0.23402388  0.06797808
 0.19440101  0.06584913
 0.15782106  0.06247805
 0.12456444  0.05793327
 0.09488177  0.05232364
 0.06900367  0.04575823
 0.04709085  0.03835670
 0.02919438  0.03030959
 0.01538624  0.02195773
 0.00569854  0.01367240
 0.00026468  0.00604353
 0.00000000  0.00000000
 0.00568016 -0.00521792
 0.01690965 -0.01056725
 0.03315039 -0.01571479
 0.05415370 -0.02042725
 0.07969063 -0.02452202
 0.10957216 -0.02782719
 0.14360869 -0.03027128
 0.18156042 -0.03182257
 0.22314699 -0.03253937
 0.26798784 -0.03251962
 0.31563241 -0.03186104
 0.36557011 -0.03066108
 0.41727040 -0.02901701
 0.47016246 -0.02706609
 0.52361562 -0.02492518
 0.57698938 -0.02268110
 0.62962327 -0.02041076
 0.68087684 -0.01819152
 0.73034748 -0.01593289
 0.77694501 -0.01340012
 0.82035342 -0.01104599
 0.86003288 -0.00890392
 0.89549344 -0.00698678
 0.92628506 -0.00528699
 0.95201765 -0.00378625
 0.97236114 -0.00247584
 0.98712514 -0.00127611
 0.99627046 -0.00034698
 0.99944871  0.00000000
