salamandra-r1-y585.dat
 0.99944096  0.00000000
 0.99610148 -0.00013145
 0.98601219 -0.00031989
 0.96928098 -0.00007004
 0.94635645  0.00095468
 0.91770789  0.00291881
 0.88393460  0.00598933
 0.84580647  0.01019840
 0.80406417  0.01538467
 0.75942855  0.02134858
 0.71281990  0.02785825
 0.66453710  0.03491370
 0.61526290  0.04171159
 0.56540558  0.04793095
 0.51534391  0.05333901
 0.46543730  0.05782903
 0.41611541  0.06133302
 0.36784814  0.06383240
 0.32110513  0.06526070
 0.27634615  0.06556923
 0.23398092  0.06470986
 0.19435931  0.06265411
 0.15778142  0.05942228
 0.12452763  0.05508244
 0.09484851  0.04973972
 0.06897461  0.04349759
 0.04706654  0.03646769
 0.02917526  0.02882902
 0.01537250  0.02090512
 0.00569015  0.01304686
 0.00026134  0.00583451
 0.00000000  0.00000000
 0.00568547 -0.00458290
 0.01691954 -0.00944107
 0.03316474 -0.01410333
 0.05417217 -0.01836223
 0.07971271 -0.02205355
 0.10959723 -0.02501677
 0.14363607 -0.02718606
 0.18158938 -0.02853453
 0.22317682 -0.02912181
 0.26801789 -0.02904417
 0.31566206 -0.02839540
 0.36559883 -0.02726777
 0.41729771 -0.02575433
 0.47018797 -0.02398506
 0.52363903 -0.02207045
 0.57701043 -0.02009071
 0.62964181 -0.01811324
 0.68089281 -0.01620100
 0.73031885 -0.01426195
 0.77692003 -0.01207821
 0.82033180 -0.01003999
 0.86001426 -0.00817153
 0.89547743 -0.00648035
 0.92627126 -0.00495737
 0.95200570 -0.00358816
 0.97235074 -0.00236977
 0.98711605 -0.00123121
 0.99626235 -0.00033643
 0.99944096  0.00000000
