mh60-9.dat
 1.00000000  0.00000000
 0.99666000 -0.00012260
 0.98657000 -0.00028691
 0.96984000 -0.00000184
 0.94692000  0.00106346
 0.91828000  0.00306619
 0.88452000  0.00616683
 0.84641000  0.01039346
 0.80469000  0.01558558
 0.76008000  0.02154590
 0.71329000  0.02798304
 0.66497000  0.03456768
 0.61566000  0.04089458
 0.56577000  0.04665300
 0.51568000  0.05161890
 0.46575000  0.05569120
 0.41641000  0.05880730
 0.36813000  0.06095400
 0.32138000  0.06207169
 0.27662000  0.06211691
 0.23426000  0.06104659
 0.19465000  0.05883664
 0.15809000  0.05551030
 0.12486000  0.05113686
 0.09521000  0.04582026
 0.06937000  0.03966139
 0.04750000  0.03276738
 0.02965000  0.02530976
 0.01589000  0.01760092
 0.00625000  0.00997825
 0.00086000  0.00301621
 0.00063000 -0.00268000
 0.00634000 -0.00680977
 0.01760000 -0.01128239
 0.03387000 -0.01553735
 0.05490000 -0.01938571
 0.08046000 -0.02267672
 0.11036000 -0.02525843
 0.14441000 -0.02706974
 0.18237000 -0.02808824
 0.22396000 -0.02837586
 0.26880000 -0.02802970
 0.31644000 -0.02714327
 0.36637000 -0.02580795
 0.41806000 -0.02411670
 0.47094000 -0.02219760
 0.52438000 -0.02016008
 0.57774000 -0.01808324
 0.63036000 -0.01603151
 0.68160000 -0.01406151
 0.73082000 -0.01217773
 0.77743000 -0.01039474
 0.82085000 -0.00872369
 0.86054000 -0.00718071
 0.89601000 -0.00576803
 0.92681000 -0.00447393
 0.95255000 -0.00328516
 0.97290000 -0.00220144
 0.98767000 -0.00115686
 0.99682000 -0.00031794
 1.00000000  0.00000000
