salamandra-r1-y347.dat
 0.99945927  0.00000000
 0.99611998 -0.00011986
 0.98603070 -0.00026374
 0.96929812  0.00007752
 0.94636994  0.00125552
 0.91771497  0.00345545
 0.88393202  0.00686025
 0.84579088  0.01150676
 0.80403269  0.01722081
 0.75937889  0.02378506
 0.71286800  0.03096241
 0.66459638  0.03883397
 0.61533301  0.04643011
 0.56548570  0.05340003
 0.51543285  0.05948623
 0.46553372  0.06456800
 0.41621780  0.06856562
 0.36795492  0.07144973
 0.32121458  0.07313752
 0.27645641  0.07356992
 0.23409005  0.07268777
 0.19446527  0.07045332
 0.15788217  0.06688158
 0.12462119  0.06204149
 0.09493305  0.05604722
 0.06904848  0.04901594
 0.04712832  0.04107887
 0.02922386  0.03244318
 0.01540739  0.02347460
 0.00571143  0.01457382
 0.00026976  0.00634472
 0.00000000  0.00000000
 0.00567169 -0.00613302
 0.01689396 -0.01219015
 0.03312764 -0.01803699
 0.05412443 -0.02340307
 0.07965564 -0.02807922
 0.10953243 -0.03187716
 0.14356530 -0.03471726
 0.18151449 -0.03656083
 0.22309965 -0.03746427
 0.26794013 -0.03752795
 0.31558528 -0.03685522
 0.36552444 -0.03555102
 0.41722693 -0.03371871
 0.47012183 -0.03150602
 0.52357834 -0.02903902
 0.57695583 -0.02641400
 0.62959374 -0.02372161
 0.68085142 -0.02105997
 0.73039325 -0.01834077
 0.77698443 -0.01530502
 0.82038701 -0.01249566
 0.86006130 -0.00995931
 0.89551742 -0.00771657
 0.92630532 -0.00576197
 0.95203483 -0.00407171
 0.97237585 -0.00262869
 0.98713776 -0.00134083
 0.99628156 -0.00036218
 0.99945927  0.00000000
