salamandra-r1-y195.dat
 0.99946988 -0.00000000
 0.99613068 -0.00011246
 0.98604128 -0.00022788
 0.96930755  0.00017176
 0.94637661  0.00144765
 0.91771690  0.00379818
 0.88392689  0.00741646
 0.84577628  0.01234234
 0.80400656  0.01839346
 0.75933957  0.02534112
 0.71290193  0.03294497
 0.66463819  0.04133776
 0.61538246  0.04944373
 0.56554223  0.05689302
 0.51549563  0.06341233
 0.46560180  0.06887204
 0.41629014  0.07318493
 0.36803041  0.07631475
 0.32129199  0.07816828
 0.27653444  0.07867978
 0.23416732  0.07778309
 0.19454033  0.07543450
 0.15795357  0.07164568
 0.12468751  0.06648608
 0.09499299  0.06007568
 0.06910086  0.05254039
 0.04717212  0.04402393
 0.02925830  0.03475147
 0.01543209  0.02511567
 0.00572645  0.01554906
 0.00027562  0.00667054
 0.00000000  0.00000000
 0.00566143 -0.00712305
 0.01687505 -0.01394593
 0.03310028 -0.02054934
 0.05408925 -0.02662255
 0.07961357 -0.03192770
 0.10948466 -0.03625876
 0.14351311 -0.03952729
 0.18145923 -0.04168706
 0.22304264 -0.04279243
 0.26788264 -0.04294637
 0.31552846 -0.04225833
 0.36546931 -0.04084136
 0.41717444 -0.03880540
 0.47007274 -0.03630951
 0.52353327 -0.03348970
 0.57691529 -0.03045256
 0.62955804 -0.02730356
 0.68082071 -0.02416329
 0.73044876 -0.02094575
 0.77703163 -0.01736585
 0.82042661 -0.01406398
 0.86009419 -0.01110108
 0.89554458 -0.00850608
 0.92632773 -0.00627583
 0.95205340 -0.00438053
 0.97239136 -0.00279405
 0.98715077 -0.00141084
 0.99629281 -0.00037862
 0.99946988 -0.00000000
