mh60-12.dat
 1.00000000  0.00000000
 0.99666000 -0.00008753
 0.98657000 -0.00012848
 0.96984000  0.00039303
 0.94692000  0.00183331
 0.91828000  0.00438523
 0.88452000  0.00823574
 0.84641000  0.01341829
 0.80469000  0.01974590
 0.76008000  0.02698592
 0.71329000  0.03479513
 0.66497000  0.04278665
 0.61566000  0.05048629
 0.56577000  0.05752969
 0.51568000  0.06364841
 0.46575000  0.06871652
 0.41641000  0.07265079
 0.36813000  0.07541914
 0.32138000  0.07693301
 0.27662000  0.07713074
 0.23426000  0.07594994
 0.19465000  0.07335012
 0.15809000  0.06934546
 0.12486000  0.06400721
 0.09521000  0.05745624
 0.06937000  0.04981875
 0.04750000  0.04123772
 0.02965000  0.03193610
 0.01589000  0.02230314
 0.00625000  0.01276701
 0.00086000  0.00394538
 0.00063000 -0.00268000
 0.00634000 -0.00962216
 0.01760000 -0.01625891
 0.03387000 -0.02264367
 0.05490000 -0.02847317
 0.08046000 -0.03351522
 0.11036000 -0.03756765
 0.14441000 -0.04054454
 0.18237000 -0.04240240
 0.22396000 -0.04319774
 0.26880000 -0.04303576
 0.31644000 -0.04202804
 0.36637000 -0.04028994
 0.41806000 -0.03793403
 0.47094000 -0.03512157
 0.52438000 -0.03199144
 0.57774000 -0.02865304
 0.63036000 -0.02521419
 0.68160000 -0.02179655
 0.73082000 -0.01847567
 0.77743000 -0.01533688
 0.82085000 -0.01244385
 0.86054000 -0.00985127
 0.89601000 -0.00758306
 0.92681000 -0.00563222
 0.95255000 -0.00396678
 0.97290000 -0.00255934
 0.98767000 -0.00130480
 0.99682000 -0.00035151
 1.00000000  0.00000000
